Date,High,Low,Open,Close,Volume,Adj Close
2015-11-03,84.58999633789062,83.12999725341797,84.0,83.44000244140625,11641300,83.44000244140625
2015-11-04,85.5999984741211,84.02999877929688,84.44999694824219,85.4000015258789,23654700,85.4000015258789
2015-11-05,86.41999816894531,84.19999694824219,85.22000122070312,85.37999725341797,20657200,85.37999725341797
2015-11-06,86.3499984741211,80.7699966430664,85.52999877929688,83.61000061035156,38531000,83.61000061035156
2015-11-09,83.47000122070312,80.22000122070312,83.44000244140625,81.37999725341797,19091500,81.37999725341797
2015-11-10,82.43000030517578,79.62000274658203,81.0999984741211,81.43000030517578,22004400,81.43000030517578
2015-11-11,82.48999786376953,78.12000274658203,82.27999877929688,79.8499984741211,29636600,79.8499984741211
2015-11-12,80.5,78.44999694824219,78.98999786376953,78.76000213623047,18839800,78.76000213623047
2015-11-13,78.0,75.63999938964844,77.1500015258789,75.8499984741211,24235500,75.8499984741211
2015-11-16,78.75,75.7699966430664,75.83000183105469,78.30000305175781,17045500,78.30000305175781
2015-11-17,79.13999938964844,77.47000122070312,78.9000015258789,78.12999725341797,12471400,78.12999725341797
2015-11-18,78.30999755859375,76.1500015258789,78.25,77.69000244140625,16735400,77.69000244140625
2015-11-19,79.1500015258789,77.40299987792969,78.05999755859375,77.87000274658203,15692700,77.87000274658203
2015-11-20,80.78500366210938,78.4000015258789,78.44000244140625,79.94999694824219,21025800,79.94999694824219
2015-11-23,82.19000244140625,79.97000122070312,80.44999694824219,81.30999755859375,18766400,81.30999755859375
2015-11-24,81.11000061035156,79.2699966430664,80.8499984741211,80.86000061035156,15283600,80.86000061035156
2015-11-25,82.67500305175781,80.81999969482422,80.91000366210938,81.70999908447266,16330900,81.70999908447266
2015-11-27,81.41000366210938,79.2750015258789,80.56999969482422,81.37999725341797,12599900,81.37999725341797
2015-11-30,84.47000122070312,81.37999725341797,81.5,84.08000183105469,97914100,84.08000183105469
2015-12-01,84.38999938964844,83.5,83.7699966430664,84.0,26235500,84.0
2015-12-02,85.81999969482422,84.25,84.2699966430664,85.0,36611500,85.0
2015-12-03,85.0999984741211,82.0999984741211,85.05000305175781,82.58999633789062,23029200,82.58999633789062
2015-12-04,85.0,82.41999816894531,82.58000183105469,84.8499984741211,15555000,84.8499984741211
2015-12-07,85.12999725341797,84.19999694824219,84.80000305175781,84.76000213623047,11875500,84.76000213623047
2015-12-08,84.66999816894531,82.61000061035156,82.7699966430664,84.37999725341797,14667400,84.37999725341797
2015-12-09,85.19999694824219,82.97000122070312,84.37000274658203,83.41999816894531,21919200,83.41999816894531
2015-12-10,84.33999633789062,82.8499984741211,83.33999633789062,84.33000183105469,10417500,84.33000183105469
2015-12-11,83.05000305175781,79.4219970703125,82.8499984741211,79.73999786376953,20793600,79.73999786376953
2015-12-14,80.76000213623047,78.98999786376953,80.1500015258789,80.56999969482422,12046500,80.56999969482422
2015-12-15,83.38999938964844,80.9000015258789,81.05999755859375,82.48999786376953,13054800,82.48999786376953
2015-12-16,85.05000305175781,82.99500274658203,83.30000305175781,84.62999725341797,16575600,84.62999725341797
2015-12-17,85.31999969482422,82.8499984741211,85.0,83.55999755859375,13003000,83.55999755859375
2015-12-18,83.75,82.02999877929688,83.19999694824219,82.6500015258789,12168700,82.6500015258789
2015-12-21,83.7300033569336,82.43000030517578,83.1500015258789,82.87000274658203,8094600,82.87000274658203
2015-12-22,85.0999984741211,82.88999938964844,82.88999938964844,84.83999633789062,12723900,84.83999633789062
2015-12-23,85.08999633789062,83.72000122070312,85.05000305175781,84.80000305175781,11238500,84.80000305175781
2015-12-24,84.80000305175781,83.41000366210938,84.55999755859375,83.70999908447266,3775300,83.70999908447266
2015-12-28,82.75,81.5199966430664,82.55999755859375,82.13999938964844,9273500,82.13999938964844
2015-12-29,83.51000213623047,82.41000366210938,82.5,83.26000213623047,6942700,83.26000213623047
2015-12-30,83.11000061035156,81.5,82.94999694824219,81.68000030517578,6984300,81.68000030517578
2015-12-31,82.16999816894531,81.25,81.4800033569336,81.2699966430664,6744500,81.2699966430664
2016-01-04,78.30999755859375,75.18000030517578,78.18000030517578,76.69000244140625,23066300,76.69000244140625
2016-01-05,78.68000030517578,77.26000213623047,77.91999816894531,78.62999725341797,14258900,78.62999725341797
2016-01-06,78.48500061035156,76.97000122070312,77.12000274658203,77.33000183105469,11569300,77.33000183105469
2016-01-07,75.5,71.54000091552734,73.29000091552734,72.72000122070312,27288100,72.72000122070312
2016-01-08,74.66000366210938,70.66999816894531,74.33000183105469,70.80000305175781,20814600,70.80000305175781
2016-01-11,71.7300033569336,69.0199966430664,71.29000091552734,69.91999816894531,16923500,69.91999816894531
2016-01-12,72.7699966430664,71.0,71.44999694824219,72.68000030517578,13456000,72.68000030517578
2016-01-13,73.23899841308594,70.22000122070312,72.7699966430664,70.29000091552734,12480200,70.29000091552734
2016-01-14,72.72000122070312,68.2699966430664,70.29000091552734,72.25,17719600,72.25
2016-01-15,71.0,67.54100036621094,68.69999694824219,69.58999633789062,20722500,69.58999633789062
2016-01-19,72.30999755859375,69.80999755859375,71.94000244140625,70.12999725341797,17421700,70.12999725341797
2016-01-20,69.11199951171875,65.33999633789062,68.0250015258789,68.70999908447266,19464400,68.70999908447266
2016-01-21,71.6500015258789,67.14399719238281,68.77999877929688,70.72000122070312,16576500,70.72000122070312
2016-01-22,73.33999633789062,69.88999938964844,72.51000213623047,70.37000274658203,15834700,70.37000274658203
2016-01-25,70.80000305175781,69.0199966430664,70.80000305175781,69.72000122070312,14782800,69.72000122070312
2016-01-26,70.19000244140625,68.87999725341797,69.01000213623047,69.7699966430664,11438900,69.7699966430664
2016-01-27,71.41999816894531,68.74500274658203,69.95999908447266,69.54000091552734,18257600,69.54000091552734
2016-01-28,73.1500015258789,66.66999816894531,72.55000305175781,66.91999816894531,33165100,66.91999816894531
2016-01-29,68.93000030517578,65.4000015258789,67.9800033569336,67.02999877929688,25594700,67.02999877929688
2016-02-01,67.69999694824219,65.3499984741211,66.5,67.02999877929688,16213800,67.02999877929688
2016-02-02,67.73999786376953,64.66000366210938,67.05000305175781,65.08999633789062,19150800,65.08999633789062
2016-02-03,65.7300033569336,60.869998931884766,65.5999984741211,63.439998626708984,31918600,63.439998626708984
2016-02-04,65.72000122070312,63.099998474121094,64.33000183105469,64.86000061035156,22877600,64.86000061035156
2016-02-05,64.86000061035156,62.18000030517578,64.70999908447266,62.63999938964844,12842800,62.63999938964844
2016-02-08,62.04999923706055,60.45000076293945,60.900001525878906,61.099998474121094,16157900,61.099998474121094
2016-02-09,62.220001220703125,59.25,60.11000061035156,61.38999938964844,12604500,61.38999938964844
2016-02-10,63.09000015258789,60.869998931884766,61.900001525878906,61.779998779296875,8998600,61.779998779296875
2016-02-11,61.630001068115234,59.849998474121094,60.25,60.56999969482422,15008500,60.56999969482422
2016-02-12,62.779998779296875,60.279998779296875,61.27000045776367,60.88999938964844,13669600,60.88999938964844
2016-02-16,66.88999938964844,64.04000091552734,64.41999816894531,66.29000091552734,21735400,66.29000091552734
2016-02-17,67.38999938964844,65.68000030517578,67.30000305175781,66.37999725341797,14457100,66.37999725341797
2016-02-18,68.5,66.2300033569336,67.0,66.5199966430664,14547800,66.5199966430664
2016-02-19,67.75,66.08999633789062,66.80000305175781,67.27999877929688,12334900,67.27999877929688
2016-02-22,69.52999877929688,67.9800033569336,68.30000305175781,68.83999633789062,13405400,68.83999633789062
2016-02-23,68.66000366210938,66.46499633789062,68.5,66.97000122070312,12930600,66.97000122070312
2016-02-24,67.69000244140625,65.20999908447266,66.16999816894531,67.2300033569336,10781500,67.2300033569336
2016-02-25,66.72000122070312,64.66000366210938,65.66999816894531,66.66000366210938,14554800,66.66000366210938
2016-02-26,68.83000183105469,66.86000061035156,68.08999633789062,66.91000366210938,12084100,66.91000366210938
2016-02-29,70.58000183105469,67.55999755859375,67.63999938964844,68.80999755859375,17984200,68.80999755859375
2016-03-01,71.83999633789062,69.86000061035156,70.0199966430664,70.86000061035156,14007700,70.86000061035156
2016-03-02,72.04000091552734,70.75,72.04000091552734,71.25,10503000,71.25
2016-03-03,72.58999633789062,70.45999908447266,71.30999755859375,71.0199966430664,11581500,71.0199966430664
2016-03-04,72.95999908447266,70.72000122070312,70.95999908447266,72.22000122070312,10763600,72.22000122070312
2016-03-07,73.9800033569336,72.0,72.19999694824219,72.88999938964844,11244500,72.88999938964844
2016-03-08,72.6500015258789,70.95999908447266,72.4000015258789,71.06999969482422,8670700,71.06999969482422
2016-03-09,72.61000061035156,70.68000030517578,71.58999633789062,72.43000030517578,7283400,72.43000030517578
2016-03-10,73.05000305175781,70.6050033569336,72.5,71.97000122070312,11245700,71.97000122070312
2016-03-11,74.01000213623047,72.22000122070312,72.58000183105469,74.01000213623047,11219200,74.01000213623047
2016-03-14,74.41999816894531,72.88999938964844,74.01000213623047,73.3499984741211,11069800,73.3499984741211
2016-03-15,72.83999633789062,71.75,72.62000274658203,72.2300033569336,8373700,72.2300033569336
2016-03-16,73.66000366210938,71.86000061035156,72.01000213623047,73.5,7701200,73.5
2016-03-17,74.37000274658203,73.51000213623047,73.76000213623047,74.25,9423900,74.25
2016-03-18,76.30000305175781,74.70999908447266,74.97000122070312,76.25,13350100,76.25
2016-03-21,79.68000030517578,76.94000244140625,77.08999633789062,78.11000061035156,15493300,78.11000061035156
2016-03-22,78.55000305175781,76.90799713134766,77.0,78.18000030517578,9148400,78.18000030517578
2016-03-23,78.9800033569336,76.1500015258789,78.16000366210938,76.55999755859375,10806800,76.55999755859375
2016-03-24,76.1500015258789,73.52999877929688,75.1500015258789,75.86000061035156,8833400,75.86000061035156
2016-03-28,76.88999938964844,74.9000015258789,76.44999694824219,76.4800033569336,6082100,76.4800033569336
2016-03-29,78.23999786376953,75.56999969482422,75.5999984741211,78.08000183105469,12480700,78.08000183105469
2016-03-30,79.55000305175781,78.54000091552734,79.01000213623047,78.86000061035156,10696000,78.86000061035156
2016-03-31,79.83999633789062,78.41000366210938,78.5,79.02999877929688,11318500,79.02999877929688
2016-04-01,79.0199966430664,78.19999694824219,78.23999786376953,78.7300033569336,9262200,78.7300033569336
2016-04-04,79.55000305175781,78.31999969482422,78.33000183105469,79.08000183105469,9817300,79.08000183105469
2016-04-05,78.30000305175781,76.91000366210938,78.19999694824219,77.31999969482422,9603900,77.31999969482422
2016-04-06,79.1500015258789,77.19000244140625,77.30000305175781,78.68000030517578,9052800,78.68000030517578
2016-04-07,78.5999984741211,77.18299865722656,77.5999984741211,77.61000061035156,10937900,77.61000061035156
2016-04-08,78.76000213623047,76.62100219726562,78.2699966430664,77.47000122070312,8401200,77.47000122070312
2016-04-11,78.58899688720703,77.43000030517578,78.06999969482422,77.70999908447266,7896500,77.70999908447266
2016-04-12,78.23999786376953,76.87000274658203,78.0,77.86000061035156,7109400,77.86000061035156
2016-04-13,79.72000122070312,78.5,78.73999786376953,79.63999938964844,14150900,79.63999938964844
2016-04-14,79.85800170898438,78.36000061035156,79.30999755859375,79.61000061035156,12573500,79.61000061035156
2016-04-15,79.75,78.45999908447266,79.44999694824219,78.97000122070312,11709100,78.97000122070312
2016-04-18,79.12000274658203,77.70999908447266,78.5199966430664,79.01000213623047,7745200,79.01000213623047
2016-04-19,80.4800033569336,78.47000122070312,79.19999694824219,79.45999908447266,14742000,79.45999908447266
2016-04-20,81.73500061035156,78.98999786376953,79.0,81.20999908447266,14911900,81.20999908447266
2016-04-21,81.77999877929688,80.19999694824219,81.08000183105469,80.77999877929688,8819000,80.77999877929688
2016-04-22,81.44000244140625,79.15499877929688,80.12000274658203,79.88999938964844,8649300,79.88999938964844
2016-04-25,79.83999633789062,78.68000030517578,79.80000305175781,78.83999633789062,9207600,78.83999633789062
2016-04-26,79.55999755859375,77.80000305175781,78.8499984741211,78.61000061035156,9632700,78.61000061035156
2016-04-27,78.62000274658203,76.56999969482422,78.30000305175781,77.6500015258789,11491900,77.6500015258789
2016-04-28,77.9000015258789,76.08999633789062,77.6500015258789,76.4000015258789,9959900,76.4000015258789
2016-04-29,77.27999877929688,75.66000366210938,76.80999755859375,76.94000244140625,10124300,76.94000244140625
2016-05-02,77.0,75.94000244140625,76.88999938964844,76.61000061035156,7718100,76.61000061035156
2016-05-03,76.2699966430664,75.42500305175781,75.95999908447266,75.91000366210938,8019200,75.91000366210938
2016-05-04,75.91000366210938,75.01000213623047,75.63999938964844,75.81999969482422,14258400,75.81999969482422
2016-05-05,79.94000244140625,78.0999984741211,79.5199966430664,78.83000183105469,27950900,78.83000183105469
2016-05-06,79.72000122070312,78.25,78.3499984741211,79.19999694824219,12862100,79.19999694824219
2016-05-09,79.9800033569336,78.88999938964844,78.94000244140625,79.41000366210938,11795800,79.41000366210938
2016-05-10,79.9800033569336,79.1500015258789,79.79000091552734,79.72000122070312,9294900,79.72000122070312
2016-05-11,80.48500061035156,79.41000366210938,79.43000030517578,79.80000305175781,11072500,79.80000305175781
2016-05-12,80.44999694824219,78.31999969482422,80.01000213623047,79.16000366210938,8791400,79.16000366210938
2016-05-13,79.16000366210938,76.97000122070312,78.82499694824219,77.16000366210938,10078000,77.16000366210938
2016-05-16,79.93000030517578,77.58999633789062,77.86000061035156,79.29000091552734,11661000,79.29000091552734
2016-05-17,80.19999694824219,79.30999755859375,79.83000183105469,79.3499984741211,10970700,79.3499984741211
2016-05-18,80.0,78.47000122070312,78.70999908447266,79.02999877929688,9085800,79.02999877929688
2016-05-19,79.26000213623047,77.5999984741211,78.6500015258789,78.31999969482422,8317500,78.31999969482422
2016-05-20,79.44999694824219,78.31999969482422,78.31999969482422,78.79000091552734,11043900,78.79000091552734
2016-05-23,79.5,78.5999984741211,78.94999694824219,79.0,7154100,79.0
2016-05-24,81.30999755859375,79.06999969482422,79.16999816894531,81.12000274658203,16707700,81.12000274658203
2016-05-25,79.19999694824219,74.12000274658203,78.52999877929688,75.58999633789062,49606600,75.58999633789062
2016-05-26,78.86499786376953,75.58999633789062,75.58999633789062,78.3499984741211,26879400,78.3499984741211
2016-05-27,81.0,78.38999938964844,78.48999786376953,80.97000122070312,24552900,80.97000122070312
2016-05-31,82.02999877929688,80.19999694824219,81.0,82.0,78861400,82.0
2016-06-01,82.0,76.55000305175781,82.0,76.69000244140625,62531500,76.69000244140625
2016-06-02,77.75,76.55999755859375,76.6500015258789,77.30000305175781,43458100,77.30000305175781
2016-06-03,77.80000305175781,75.70999908447266,77.23999786376953,76.62000274658203,23685700,76.62000274658203
2016-06-06,78.33000183105469,76.69999694824219,77.11000061035156,78.05999755859375,19166100,78.05999755859375
2016-06-07,78.37000274658203,77.31999969482422,78.19000244140625,77.83999633789062,12878000,77.83999633789062
2016-06-08,78.52999877929688,77.375,78.0,77.63999938964844,11614100,77.63999938964844
2016-06-09,78.06999969482422,76.77999877929688,77.38999938964844,77.55999755859375,8994400,77.55999755859375
2016-06-10,77.05000305175781,75.76000213623047,76.43000030517578,75.91999816894531,10421100,75.91999816894531
2016-06-13,76.45500183105469,74.8499984741211,75.25,75.44999694824219,11300800,75.44999694824219
2016-06-14,78.44999694824219,76.75,76.88999938964844,77.7699966430664,22358900,77.7699966430664
2016-06-15,78.76899719238281,77.51000213623047,78.30999755859375,78.38999938964844,14734800,78.38999938964844
2016-06-16,78.4000015258789,76.19999694824219,77.83999633789062,78.2699966430664,13570700,78.2699966430664
2016-06-17,78.44999694824219,76.4800033569336,78.44999694824219,77.0,15582600,77.0
2016-06-20,78.79000091552734,77.83999633789062,77.9000015258789,78.1500015258789,9625600,78.1500015258789
2016-06-21,79.08000183105469,78.4000015258789,78.75,78.62000274658203,8881800,78.62000274658203
2016-06-22,79.12000274658203,78.20999908447266,79.04000091552734,78.7300033569336,8170900,78.7300033569336
2016-06-23,79.45999908447266,78.55000305175781,79.16000366210938,79.13999938964844,8279500,79.13999938964844
2016-06-24,77.5,75.43000030517578,76.83000183105469,76.29000091552734,18224800,76.29000091552734
2016-06-27,75.97000122070312,73.30000305175781,75.80000305175781,74.2300033569336,15131300,74.2300033569336
2016-06-28,76.5999984741211,75.5,75.5,76.27999877929688,11266200,76.27999877929688
2016-06-29,78.4800033569336,76.9000015258789,76.9800033569336,78.04000091552734,11460000,78.04000091552734
2016-06-30,79.76000213623047,78.27999877929688,78.30999755859375,79.52999877929688,12485300,79.52999877929688
2016-07-01,80.05000305175781,79.12000274658203,79.12000274658203,79.6500015258789,7271300,79.6500015258789
2016-07-05,79.55000305175781,78.37000274658203,79.04000091552734,78.97000122070312,6845200,78.97000122070312
2016-07-06,78.81999969482422,77.68000030517578,78.47000122070312,78.63999938964844,7737600,78.63999938964844
2016-07-07,79.48999786376953,78.70999908447266,79.0,79.3499984741211,6795200,79.3499984741211
2016-07-08,79.3499984741211,77.80000305175781,78.44000244140625,78.98999786376953,14029100,78.98999786376953
2016-07-11,81.9000015258789,79.23999786376953,79.33000183105469,81.45999908447266,17417500,81.45999908447266
2016-07-12,82.87999725341797,81.51000213623047,81.79000091552734,81.73999786376953,15294100,81.73999786376953
2016-07-13,81.87999725341797,80.37000274658203,81.83000183105469,80.56999969482422,10739200,80.56999969482422
2016-07-14,82.23999786376953,80.86000061035156,81.18000030517578,81.73999786376953,9361500,81.73999786376953
2016-07-15,82.48999786376953,80.96499633789062,81.77999877929688,81.25,8919900,81.25
2016-07-18,82.79000091552734,80.5999984741211,80.5999984741211,82.6500015258789,12113600,82.6500015258789
2016-07-19,83.69000244140625,82.05000305175781,82.4800033569336,82.7699966430664,9799400,82.7699966430664
2016-07-20,84.69999694824219,83.2300033569336,83.2699966430664,84.41999816894531,13991000,84.41999816894531
2016-07-21,85.0,83.66000366210938,84.70999908447266,84.18000030517578,10163500,84.18000030517578
2016-07-22,84.5,83.80999755859375,84.0,84.48999786376953,5988400,84.48999786376953
2016-07-25,84.79000091552734,82.61000061035156,84.47000122070312,83.19000244140625,13185900,83.19000244140625
2016-07-26,83.62999725341797,82.62999725341797,82.86000061035156,83.58999633789062,7714700,83.58999633789062
2016-07-27,83.63999938964844,83.0,83.5999984741211,83.0999984741211,11523100,83.0999984741211
2016-07-28,83.48999786376953,82.12000274658203,83.45999908447266,83.12000274658203,7476500,83.12000274658203
2016-07-29,83.41999816894531,81.94499969482422,83.37000274658203,82.4800033569336,8709300,82.4800033569336
2016-08-01,84.80000305175781,82.58999633789062,82.79000091552734,84.33999633789062,13401200,84.33999633789062
2016-08-02,84.33999633789062,82.91000366210938,84.33999633789062,83.80000305175781,7691600,83.80000305175781
2016-08-03,83.83999633789062,83.16999816894531,83.30000305175781,83.66999816894531,5365800,83.66999816894531
2016-08-04,84.9800033569336,83.69000244140625,83.75,84.75,10714500,84.75
2016-08-05,85.08000183105469,84.44000244140625,85.01000213623047,84.58999633789062,9401700,84.58999633789062
2016-08-08,85.0199966430664,84.30000305175781,84.98999786376953,85.0,11528200,85.0
2016-08-09,85.62999725341797,84.80000305175781,85.05000305175781,85.23999786376953,15349200,85.23999786376953
2016-08-10,87.7300033569336,86.01000213623047,86.01000213623047,87.33000183105469,28195900,87.33000183105469
2016-08-11,92.80000305175781,91.26000213623047,92.13999938964844,91.7699966430664,54078300,91.7699966430664
2016-08-12,98.3499984741211,92.91000366210938,92.9800033569336,98.25,71968300,98.25
2016-08-15,98.86000061035156,96.81999969482422,98.27999877929688,97.16999816894531,33813400,97.16999816894531
2016-08-16,97.1500015258789,95.05000305175781,96.1500015258789,96.66000366210938,27514000,96.66000366210938
2016-08-17,97.25,96.05000305175781,96.16999816894531,97.0,14980900,97.0
2016-08-18,97.94000244140625,96.62000274658203,97.25,97.0,15009000,97.0
2016-08-19,97.23999786376953,96.33999633789062,96.91000366210938,96.86000061035156,14267100,96.86000061035156
2016-08-22,96.62999725341797,94.75,96.47000122070312,95.6500015258789,16222900,95.6500015258789
2016-08-23,96.4800033569336,95.41000366210938,95.58999633789062,95.79000091552734,9646800,95.79000091552734
2016-08-24,96.30000305175781,93.55999755859375,95.68000030517578,93.87999725341797,12726600,93.87999725341797
2016-08-25,94.69000244140625,93.12000274658203,93.75,93.94000244140625,13039900,93.94000244140625
2016-08-26,95.44999694824219,94.08000183105469,94.1500015258789,95.05999755859375,14133900,95.05999755859375
2016-08-29,95.16000366210938,94.20999908447266,94.5999984741211,94.87999725341797,8781500,94.87999725341797
2016-08-30,96.68000030517578,95.16999816894531,95.3499984741211,96.0,13994200,96.0
2016-08-31,97.19999694824219,96.01000213623047,96.13999938964844,97.19000244140625,28617000,97.19000244140625
2016-09-01,98.0,97.01000213623047,97.30000305175781,97.41999816894531,13387400,97.41999816894531
2016-09-02,99.66500091552734,97.97000122070312,97.97000122070312,99.25,17482600,99.25
2016-09-06,104.30000305175781,100.44999694824219,100.44999694824219,103.77999877929688,32803800,103.77999877929688
2016-09-07,104.0,102.26000213623047,103.83999633789062,102.31999969482422,15758800,102.31999969482422
2016-09-08,103.77999877929688,101.62999725341797,101.93000030517578,102.56999969482422,15437100,102.56999969482422
2016-09-09,102.20999908447266,99.05000305175781,101.80000305175781,99.62000274658203,21250400,99.62000274658203
2016-09-12,101.37999725341797,97.0,97.37999725341797,100.80000305175781,17318200,100.80000305175781
2016-09-13,101.48999786376953,98.83999633789062,100.37999725341797,100.27999877929688,20004900,100.27999877929688
2016-09-14,102.58999633789062,100.0199966430664,100.08000183105469,102.4000015258789,19604700,102.4000015258789
2016-09-15,104.4800033569336,102.52999877929688,102.62000274658203,104.44999694824219,20795900,104.44999694824219
2016-09-16,105.38999938964844,103.86000061035156,104.0,104.63999938964844,20363500,104.63999938964844
2016-09-19,105.5,102.19499969482422,105.16000366210938,103.02999877929688,15200100,103.02999877929688
2016-09-20,103.7300033569336,100.93000030517578,102.94000244140625,101.36000061035156,12863800,101.36000061035156
2016-09-21,106.19000244140625,102.20999908447266,102.45999908447266,106.0,22997100,106.0
2016-09-22,109.76000213623047,107.4800033569336,107.56999969482422,109.36000061035156,35627700,109.36000061035156
2016-09-23,108.4000015258789,106.70999908447266,108.25,107.70999908447266,23083000,107.70999908447266
2016-09-26,107.05999755859375,105.30000305175781,106.5199966430664,105.88999938964844,16805300,105.88999938964844
2016-09-27,108.48999786376953,106.37000274658203,106.5199966430664,108.26000213623047,17556700,108.26000213623047
2016-09-28,109.87000274658203,107.16000366210938,108.44000244140625,108.75,16371600,108.75
2016-09-29,106.69000244140625,104.56999969482422,106.51000213623047,105.55000305175781,30236700,105.55000305175781
2016-09-30,107.0999984741211,105.79000091552734,106.5,105.79000091552734,15577500,105.79000091552734
2016-10-03,106.29000091552734,104.9800033569336,105.44999694824219,105.37999725341797,10849500,105.37999725341797
2016-10-04,106.2300033569336,105.05000305175781,105.93000030517578,105.44999694824219,11068800,105.44999694824219
2016-10-05,107.44999694824219,105.66000366210938,105.87000274658203,106.95999908447266,13176500,106.95999908447266
2016-10-06,107.51000213623047,106.18499755859375,107.30000305175781,107.08000183105469,9885600,107.08000183105469
2016-10-07,107.55000305175781,105.55999755859375,106.88999938964844,106.0,8954400,106.0
2016-10-10,109.0,106.55999755859375,106.79000091552734,108.41000366210938,11490200,108.41000366210938
2016-10-11,107.97000122070312,104.75,107.88999938964844,105.2300033569336,14916600,105.2300033569336
2016-10-12,105.11000061035156,101.81999969482422,105.05000305175781,103.62000274658203,18435000,103.62000274658203
2016-10-13,102.55000305175781,99.0,102.05999755859375,102.1500015258789,22390000,102.1500015258789
2016-10-14,104.69999694824219,101.02999877929688,104.2699966430664,101.8499984741211,12789500,101.8499984741211
2016-10-17,103.47000122070312,101.2699966430664,101.5,102.83999633789062,10351700,102.83999633789062
2016-10-18,104.98999786376953,103.30999755859375,104.47000122070312,103.33999633789062,11009600,103.33999633789062
2016-10-19,104.80000305175781,103.6500015258789,104.33000183105469,103.93000030517578,8918900,103.93000030517578
2016-10-20,104.73999786376953,103.56999969482422,104.19999694824219,103.8499984741211,7109800,103.8499984741211
2016-10-21,103.94000244140625,102.75,103.69999694824219,103.94000244140625,8073100,103.94000244140625
2016-10-24,105.30000305175781,103.55000305175781,104.9800033569336,104.5,10898800,104.5
2016-10-25,105.19999694824219,104.0199966430664,104.86000061035156,104.22000122070312,8985700,104.22000122070312
2016-10-26,104.0,102.69999694824219,103.68000030517578,102.77999877929688,7579800,102.77999877929688
2016-10-27,104.11000061035156,101.8499984741211,103.37999725341797,102.37999725341797,8807100,102.37999725341797
2016-10-28,103.05000305175781,101.55000305175781,102.3499984741211,101.93000030517578,8479500,101.93000030517578
2016-10-31,103.20999908447266,101.41999816894531,102.6500015258789,101.69000244140625,15837900,101.69000244140625
2016-11-01,101.23999786376953,99.20999908447266,100.43000030517578,101.1500015258789,21287300,101.1500015258789
2016-11-02,104.0999984741211,97.30000305175781,103.8499984741211,98.51000213623047,36939900,98.51000213623047
2016-11-03,99.30000305175781,96.45999908447266,98.04000091552734,97.75,17412600,97.75
2016-11-04,98.79000091552734,96.66999816894531,96.9000015258789,97.56999969482422,9048500,97.56999969482422
2016-11-07,100.62000274658203,99.16000366210938,100.06999969482422,99.3499984741211,11198300,99.3499984741211
2016-11-08,99.98999786376953,98.36000061035156,99.38999938964844,99.8499984741211,7956300,99.8499984741211
2016-11-09,98.58000183105469,95.80000305175781,97.37999725341797,96.66999816894531,20948000,96.66999816894531
2016-11-10,98.5,92.22000122070312,98.33999633789062,94.33999633789062,27346700,94.33999633789062
2016-11-11,94.08999633789062,91.0999984741211,93.86000061035156,92.98999786376953,23725800,92.98999786376953
2016-11-14,92.54000091552734,87.87999725341797,92.45099639892578,89.7699966430664,27301500,89.7699966430664
2016-11-15,93.48999786376953,90.75,91.0,91.0,16723000,91.0
2016-11-16,93.68000030517578,91.33000183105469,91.38999938964844,92.86000061035156,13024500,92.86000061035156
2016-11-17,94.9800033569336,93.63999938964844,94.70999908447266,94.06999969482422,10380200,94.06999969482422
2016-11-18,95.30000305175781,92.66999816894531,94.8499984741211,93.38999938964844,10032600,93.38999938964844
2016-11-21,94.66000366210938,93.0,94.05000305175781,93.41000366210938,8960000,93.41000366210938
2016-11-22,94.41999816894531,93.16000366210938,94.23999786376953,93.20999908447266,10403600,93.20999908447266
2016-11-23,93.4000015258789,91.44999694824219,92.52999877929688,93.02999877929688,11721700,93.02999877929688
2016-11-25,93.75,92.7699966430664,93.55000305175781,93.01000213623047,4868500,93.01000213623047
2016-11-28,95.74099731445312,93.0,93.0199966430664,93.76000213623047,14340100,93.76000213623047
2016-11-29,96.05500030517578,93.38999938964844,93.66999816894531,94.98999786376953,14146900,94.98999786376953
2016-11-30,95.4800033569336,93.30000305175781,95.27999877929688,94.0199966430664,11447700,94.0199966430664
2016-12-01,94.05500030517578,89.18000030517578,94.0,89.86000061035156,24030700,89.86000061035156
2016-12-02,91.73999786376953,89.94999694824219,90.37999725341797,90.4800033569336,11718800,90.4800033569336
2016-12-05,91.4000015258789,89.56999969482422,90.05000305175781,90.98999786376953,8902600,90.98999786376953
2016-12-06,91.93000030517578,89.95999908447266,91.55999755859375,90.4000015258789,7787800,90.4000015258789
2016-12-07,91.6500015258789,89.5,90.5199966430664,91.06999969482422,13240000,91.06999969482422
2016-12-08,93.08000183105469,91.02999877929688,91.80000305175781,92.30999755859375,10919500,92.30999755859375
2016-12-09,93.63999938964844,92.27999877929688,92.51000213623047,93.27999877929688,9177600,93.27999877929688
2016-12-12,92.88999938964844,91.69999694824219,92.05000305175781,92.47000122070312,9355900,92.47000122070312
2016-12-13,93.7300033569336,91.87000274658203,92.80000305175781,92.16000366210938,10491300,92.16000366210938
2016-12-14,92.26000213623047,90.83000183105469,91.83000183105469,91.19000244140625,9153700,91.19000244140625
2016-12-15,90.5999984741211,88.73999786376953,90.0,88.8499984741211,19215500,88.8499984741211
2016-12-16,90.0999984741211,88.55999755859375,89.0,88.66999816894531,11274100,88.66999816894531
